     0.82061E-01     0.50119E+10     0.12437E+12  5.040173     0.99366E+03     0.97156E+11  0.280000
     0.83906E-01     0.52481E+10     0.12801E+12  5.040173     0.10061E+04     0.10024E+12  0.280000
     0.85784E-01     0.54954E+10     0.13176E+12  5.040173     0.10186E+04     0.10344E+12  0.280000
     0.87693E-01     0.57544E+10     0.13564E+12  5.040173     0.10312E+04     0.10676E+12  0.280000
     0.89635E-01     0.60256E+10     0.13965E+12  5.040173     0.10440E+04     0.11020E+12  0.280000
     0.91610E-01     0.63096E+10     0.14380E+12  5.040173     0.10569E+04     0.11377E+12  0.280000
     0.93618E-01     0.66069E+10     0.14809E+12  5.040173     0.10699E+04     0.11747E+12  0.280000
     0.95659E-01     0.69183E+10     0.15251E+12  5.040173     0.10830E+04     0.12129E+12  0.280000
     0.97735E-01     0.72444E+10     0.15707E+12  5.040173     0.10962E+04     0.12525E+12  0.280000
     0.99846E-01     0.75858E+10     0.16177E+12  5.040173     0.11096E+04     0.12934E+12  0.280000
     0.10199E+00     0.79433E+10     0.16661E+12  5.040173     0.11231E+04     0.13358E+12  0.280000
     0.10417E+00     0.83176E+10     0.17161E+12  5.040173     0.11367E+04     0.13796E+12  0.280000
     0.10639E+00     0.87096E+10     0.17678E+12  5.040173     0.11505E+04     0.14251E+12  0.280000
     0.10864E+00     0.91201E+10     0.18212E+12  5.040173     0.11643E+04     0.14722E+12  0.280000
     0.11093E+00     0.95499E+10     0.18764E+12  5.040173     0.11783E+04     0.15211E+12  0.280000
     0.11326E+00     0.10000E+11     0.19335E+12  5.040173     0.11924E+04     0.15717E+12  0.280000
     0.11563E+00     0.10471E+11     0.19926E+12  5.040173     0.12067E+04     0.16242E+12  0.280000
     0.11803E+00     0.10965E+11     0.20535E+12  5.040173     0.12210E+04     0.16785E+12  0.280000
     0.12047E+00     0.11482E+11     0.21163E+12  5.040173     0.12355E+04     0.17345E+12  0.280000
     0.12295E+00     0.12023E+11     0.21809E+12  5.040173     0.12501E+04     0.17923E+12  0.280000
     0.12547E+00     0.12589E+11     0.22475E+12  5.040173     0.12648E+04     0.18521E+12  0.280000
     0.12804E+00     0.13183E+11     0.23160E+12  5.040173     0.12797E+04     0.19138E+12  0.280000
     0.13064E+00     0.13804E+11     0.23866E+12  5.040173     0.12947E+04     0.19776E+12  0.280000
     0.13329E+00     0.14454E+11     0.24592E+12  5.040173     0.13098E+04     0.20435E+12  0.280000
     0.13597E+00     0.15136E+11     0.25341E+12  5.040173     0.13250E+04     0.21115E+12  0.280000
     0.13871E+00     0.15849E+11     0.26113E+12  5.040173     0.13404E+04     0.21818E+12  0.280000
     0.14148E+00     0.16596E+11     0.26909E+12  5.040173     0.13559E+04     0.22545E+12  0.280000
     0.14430E+00     0.17378E+11     0.27730E+12  5.040173     0.13715E+04     0.23297E+12  0.280000
     0.14717E+00     0.18197E+11     0.28578E+12  5.040173     0.13872E+04     0.24075E+12  0.280000
     0.15008E+00     0.19055E+11     0.29454E+12  5.040173     0.14031E+04     0.24880E+12  0.280000
     0.15304E+00     0.19953E+11     0.30358E+12  5.040173     0.14191E+04     0.25713E+12  0.280000
     0.15604E+00     0.20893E+11     0.31291E+12  5.040173     0.14353E+04     0.26574E+12  0.280000
     0.15910E+00     0.21878E+11     0.32254E+12  5.040173     0.14516E+04     0.27465E+12  0.280000
     0.16220E+00     0.22909E+11     0.33248E+12  5.040173     0.14680E+04     0.28386E+12  0.280000
     0.16535E+00     0.23988E+11     0.34273E+12  5.040173     0.14845E+04     0.29339E+12  0.280000
     0.16855E+00     0.25119E+11     0.35330E+12  5.040173     0.15012E+04     0.30324E+12  0.280000
     0.17180E+00     0.26303E+11     0.36422E+12  5.040173     0.15180E+04     0.31342E+12  0.280000
     0.17510E+00     0.27542E+11     0.37548E+12  5.040173     0.15349E+04     0.32395E+12  0.280000
